Order ID,order_date,ship_date,ship_mode,customer_id,country_customer,city_customer,state_customer,postal_code_customer,division,region_customer,product_id,product_name,sales,units,gross_profit,cost,lead_time,factory,lat_factory,long_company,city_company,state_company,country_company
US-2023-103359-CHO-FUD-51000,2025-12-22,2029-06-17,Standard Class,103359,united states,new york city,new york,10035,Chocolate,atlantic,CHO-FUD-51000,wonka bar fudge mallows,7.2,2,4.8,2.4,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-103464-CHO-FUD-51000,2025-11-18,2029-05-14,Standard Class,103464,united states,san diego,california,92105,Chocolate,pacific,CHO-FUD-51000,wonka bar fudge mallows,18.0,5,12.0,6.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-103646-CHO-FUD-51000,2025-04-21,2028-10-16,Standard Class,103646,united states,chicago,illinois,60623,Chocolate,interior,CHO-FUD-51000,wonka bar fudge mallows,14.4,4,9.6,4.8,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-103646-CHO-SCR-58000,2025-04-21,2028-10-16,Standard Class,103646,united states,chicago,illinois,60623,Chocolate,interior,CHO-SCR-58000,wonka bar scrumdiddlyumptious,10.8,3,7.5,3.3,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-103646-CHO-TRI-54000,2025-04-21,2028-10-16,Standard Class,103646,united states,chicago,illinois,60623,Chocolate,interior,CHO-TRI-54000,wonka bar triple dazzle caramel,30.0,8,19.6,10.4,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-103674-CHO-FUD-51000,2025-12-06,2029-06-01,Standard Class,103674,united states,los angeles,california,90032,Chocolate,pacific,CHO-FUD-51000,wonka bar fudge mallows,18.0,5,12.0,6.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-103674-CHO-MIL-31000,2025-12-06,2029-06-01,Standard Class,103674,united states,los angeles,california,90032,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,22.75,7,14.77,7.98,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-103674-CHO-NUT-13000,2025-12-06,2029-06-01,Standard Class,103674,united states,los angeles,california,90032,Chocolate,pacific,CHO-NUT-13000,wonka bar nutty crunch surprise,48.86,14,34.86,14.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-103674-CHO-SCR-58000,2025-12-06,2029-06-01,Standard Class,103674,united states,los angeles,california,90032,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,7.2,2,5.0,2.2,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-103674-CHO-TRI-54000,2025-12-06,2029-06-01,Standard Class,103674,united states,los angeles,california,90032,Chocolate,pacific,CHO-TRI-54000,wonka bar triple dazzle caramel,48.75,13,31.85,16.9,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-103709-CHO-SCR-58000,2025-09-08,2029-03-07,Standard Class,103709,united states,visalia,california,93277,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,7.2,2,5.0,2.2,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-103709-CHO-TRI-54000,2025-09-08,2029-03-07,Standard Class,103709,united states,visalia,california,93277,Chocolate,pacific,CHO-TRI-54000,wonka bar triple dazzle caramel,37.5,10,24.5,13.0,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-103730-CHO-FUD-51000,2025-06-12,2028-12-05,First Class,103730,united states,wilmington,delaware,19805,Chocolate,atlantic,CHO-FUD-51000,wonka bar fudge mallows,54.0,15,36.0,18.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-103730-CHO-MIL-31000,2025-06-12,2028-12-05,First Class,103730,united states,wilmington,delaware,19805,Chocolate,atlantic,CHO-MIL-31000,wonka bar milk chocolate,9.75,3,6.33,3.42,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-103730-CHO-NUT-13000,2025-06-12,2028-12-05,First Class,103730,united states,wilmington,delaware,19805,Chocolate,atlantic,CHO-NUT-13000,wonka bar nutty crunch surprise,24.43,7,17.43,7.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-103730-CHO-TRI-54000,2025-06-12,2028-12-05,First Class,103730,united states,wilmington,delaware,19805,Chocolate,atlantic,CHO-TRI-54000,wonka bar triple dazzle caramel,15.0,4,9.8,5.2,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-103891-CHO-MIL-31000,2025-07-12,2029-01-08,Standard Class,103891,united states,los angeles,california,90008,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,19.5,6,12.66,6.84,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-103919-CHO-SCR-58000,2025-10-03,2029-03-29,Standard Class,103919,united states,grand prairie,texas,75051,Chocolate,interior,CHO-SCR-58000,wonka bar scrumdiddlyumptious,18.0,5,12.5,5.5,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-103947-CHO-FUD-51000,2025-04-01,2028-09-28,Standard Class,103947,united states,sierra vista,arizona,85635,Chocolate,pacific,CHO-FUD-51000,wonka bar fudge mallows,18.0,5,12.0,6.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-103947-CHO-SCR-58000,2025-04-01,2028-09-28,Standard Class,103947,united states,sierra vista,arizona,85635,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,7.2,2,5.0,2.2,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-103982-CHO-FUD-51000,2025-03-03,2028-08-28,Standard Class,103982,united states,round rock,texas,78664,Chocolate,interior,CHO-FUD-51000,wonka bar fudge mallows,25.2,7,16.8,8.4,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-103982-CHO-MIL-31000,2025-03-03,2028-08-28,Standard Class,103982,united states,round rock,texas,78664,Chocolate,interior,CHO-MIL-31000,wonka bar milk chocolate,9.75,3,6.33,3.42,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-103982-CHO-NUT-13000,2025-03-03,2028-08-28,Standard Class,103982,united states,round rock,texas,78664,Chocolate,interior,CHO-NUT-13000,wonka bar nutty crunch surprise,10.47,3,7.47,3.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-103982-CHO-SCR-58000,2025-03-03,2028-08-28,Standard Class,103982,united states,round rock,texas,78664,Chocolate,interior,CHO-SCR-58000,wonka bar scrumdiddlyumptious,3.6,1,2.5,1.1,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-104150-CHO-TRI-54000,2025-08-03,2029-01-25,Second Class,104150,united states,tulsa,oklahoma,74133,Chocolate,interior,CHO-TRI-54000,wonka bar triple dazzle caramel,56.25,15,36.75,19.5,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-104157-CHO-FUD-51000,2025-07-25,2029-01-18,Standard Class,104157,united states,jackson,mississippi,39212,Chocolate,gulf,CHO-FUD-51000,wonka bar fudge mallows,21.6,6,14.4,7.2,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-104157-CHO-NUT-13000,2025-07-25,2029-01-18,Standard Class,104157,united states,jackson,mississippi,39212,Chocolate,gulf,CHO-NUT-13000,wonka bar nutty crunch surprise,27.92,8,19.92,8.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-104276-CHO-FUD-51000,2025-11-27,2029-05-25,Standard Class,104276,united states,fort lauderdale,florida,33311,Chocolate,gulf,CHO-FUD-51000,wonka bar fudge mallows,25.2,7,16.8,8.4,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-104276-CHO-NUT-13000,2025-11-27,2029-05-25,Standard Class,104276,united states,fort lauderdale,florida,33311,Chocolate,gulf,CHO-NUT-13000,wonka bar nutty crunch surprise,3.49,1,2.49,1.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-104311-CHO-FUD-51000,2025-05-02,2028-10-26,Standard Class,104311,united states,irving,texas,75061,Chocolate,interior,CHO-FUD-51000,wonka bar fudge mallows,10.8,3,7.2,3.6,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-104311-CHO-SCR-58000,2025-05-02,2028-10-26,Standard Class,104311,united states,irving,texas,75061,Chocolate,interior,CHO-SCR-58000,wonka bar scrumdiddlyumptious,10.8,3,7.5,3.3,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-104311-CHO-TRI-54000,2025-05-02,2028-10-26,Standard Class,104311,united states,irving,texas,75061,Chocolate,interior,CHO-TRI-54000,wonka bar triple dazzle caramel,7.5,2,4.9,2.6,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-104633-CHO-FUD-51000,2025-06-12,2028-12-06,Standard Class,104633,united states,pasadena,california,91104,Chocolate,pacific,CHO-FUD-51000,wonka bar fudge mallows,21.6,6,14.4,7.2,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-104633-CHO-MIL-31000,2025-06-12,2028-12-06,Standard Class,104633,united states,pasadena,california,91104,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,6.5,2,4.22,2.28,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-104689-CHO-TRI-54000,2025-12-01,2029-05-27,Standard Class,104689,united states,los angeles,california,90004,Chocolate,pacific,CHO-TRI-54000,wonka bar triple dazzle caramel,30.0,8,19.6,10.4,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-104794-OTH-KAZ-38000,2025-12-16,2029-06-10,First Class,104794,united states,new york city,new york,10009,Other,atlantic,OTH-KAZ-38000,kazookles,6.5,2,0.5,6.0,13,the other factory,35.1175,-89.971107,memphis,tn,usa
US-2023-104815-CHO-NUT-13000,2025-09-03,2029-02-27,Standard Class,104815,united states,chicago,illinois,60610,Chocolate,interior,CHO-NUT-13000,wonka bar nutty crunch surprise,13.96,4,9.96,4.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-104969-CHO-FUD-51000,2025-04-08,2028-10-04,Standard Class,104969,united states,troy,ohio,45373,Chocolate,atlantic,CHO-FUD-51000,wonka bar fudge mallows,21.6,6,14.4,7.2,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-104969-CHO-NUT-13000,2025-04-08,2028-10-04,Standard Class,104969,united states,troy,ohio,45373,Chocolate,atlantic,CHO-NUT-13000,wonka bar nutty crunch surprise,3.49,1,2.49,1.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-104983-CHO-TRI-54000,2025-07-03,2028-12-23,Same Day,104983,united states,philadelphia,pennsylvania,19143,Chocolate,atlantic,CHO-TRI-54000,wonka bar triple dazzle caramel,18.75,5,12.25,6.5,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-105018-CHO-FUD-51000,2025-11-28,2029-05-24,Standard Class,105018,united states,fairfield,connecticut,6824,Chocolate,atlantic,CHO-FUD-51000,wonka bar fudge mallows,7.2,2,4.8,2.4,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105081-CHO-FUD-51000,2025-12-25,2029-06-21,Standard Class,105081,united states,seattle,washington,98115,Chocolate,pacific,CHO-FUD-51000,wonka bar fudge mallows,18.0,5,12.0,6.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105081-CHO-SCR-58000,2025-12-25,2029-06-21,Standard Class,105081,united states,seattle,washington,98115,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,10.8,3,7.5,3.3,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105207-CHO-SCR-58000,2025-01-03,2028-06-30,Standard Class,105207,united states,broken arrow,oklahoma,74012,Chocolate,interior,CHO-SCR-58000,wonka bar scrumdiddlyumptious,25.2,7,17.5,7.7,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105207-CHO-TRI-54000,2025-01-03,2028-06-30,Standard Class,105207,united states,broken arrow,oklahoma,74012,Chocolate,interior,CHO-TRI-54000,wonka bar triple dazzle caramel,7.5,2,4.9,2.6,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-105256-CHO-NUT-13000,2025-05-20,2028-11-09,Same Day,105256,united states,asheville,north carolina,28806,Chocolate,gulf,CHO-NUT-13000,wonka bar nutty crunch surprise,17.45,5,12.45,5.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105263-CHO-MIL-31000,2025-08-06,2029-01-31,Standard Class,105263,united states,new york city,new york,10024,Chocolate,atlantic,CHO-MIL-31000,wonka bar milk chocolate,29.25,9,18.99,10.26,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-105277-CHO-NUT-13000,2025-12-04,2029-05-30,Standard Class,105277,united states,auburn,new york,13021,Chocolate,atlantic,CHO-NUT-13000,wonka bar nutty crunch surprise,10.47,3,7.47,3.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105284-OTH-KAZ-38000,2025-11-24,2029-05-23,Standard Class,105284,united states,philadelphia,pennsylvania,19143,Other,atlantic,OTH-KAZ-38000,kazookles,9.75,3,0.75,9.0,13,the other factory,35.1175,-89.971107,memphis,tn,usa
US-2023-105291-CHO-MIL-31000,2025-10-30,2029-04-26,Standard Class,105291,united states,san luis obispo,california,93405,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,6.5,2,4.22,2.28,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-105354-CHO-NUT-13000,2025-12-02,2029-05-28,Standard Class,105354,united states,marion,iowa,52302,Chocolate,interior,CHO-NUT-13000,wonka bar nutty crunch surprise,27.92,8,19.92,8.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105452-CHO-FUD-51000,2025-07-28,2029-01-21,Standard Class,105452,united states,pasadena,texas,77506,Chocolate,interior,CHO-FUD-51000,wonka bar fudge mallows,18.0,5,12.0,6.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105452-CHO-MIL-31000,2025-07-28,2029-01-21,Standard Class,105452,united states,pasadena,texas,77506,Chocolate,interior,CHO-MIL-31000,wonka bar milk chocolate,16.25,5,10.55,5.7,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-105459-CHO-MIL-31000,2025-08-12,2029-02-06,Second Class,105459,united states,new york city,new york,10024,Chocolate,atlantic,CHO-MIL-31000,wonka bar milk chocolate,6.5,2,4.22,2.28,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-105459-CHO-NUT-13000,2025-08-12,2029-02-06,Second Class,105459,united states,new york city,new york,10024,Chocolate,atlantic,CHO-NUT-13000,wonka bar nutty crunch surprise,20.94,6,14.94,6.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105473-CHO-MIL-31000,2025-04-16,2028-10-08,Second Class,105473,united states,seattle,washington,98115,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,9.75,3,6.33,3.42,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-105494-CHO-FUD-51000,2025-11-10,2029-05-04,First Class,105494,united states,san francisco,california,94122,Chocolate,pacific,CHO-FUD-51000,wonka bar fudge mallows,10.8,3,7.2,3.6,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105494-CHO-NUT-13000,2025-11-10,2029-05-04,First Class,105494,united states,san francisco,california,94122,Chocolate,pacific,CHO-NUT-13000,wonka bar nutty crunch surprise,24.43,7,17.43,7.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105578-CHO-NUT-13000,2025-05-30,2028-11-24,Standard Class,105578,united states,parker,colorado,80134,Chocolate,pacific,CHO-NUT-13000,wonka bar nutty crunch surprise,17.450000000000003,5,12.45,5.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105578-CHO-TRI-54000,2025-05-30,2028-11-24,Standard Class,105578,united states,parker,colorado,80134,Chocolate,pacific,CHO-TRI-54000,wonka bar triple dazzle caramel,11.25,3,7.3500000000000005,3.9000000000000004,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-105585-CHO-NUT-13000,2025-08-26,2029-02-16,First Class,105585,united states,san jose,california,95123,Chocolate,pacific,CHO-NUT-13000,wonka bar nutty crunch surprise,10.47,3,7.47,3.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105585-CHO-SCR-58000,2025-08-26,2029-02-16,First Class,105585,united states,san jose,california,95123,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,18.0,5,12.5,5.5,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105662-CHO-NUT-13000,2025-05-05,2028-10-29,Standard Class,105662,united states,tallahassee,florida,32303,Chocolate,gulf,CHO-NUT-13000,wonka bar nutty crunch surprise,10.47,3,7.47,3.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105662-SUG-EVE-47000,2025-05-05,2028-10-29,Standard Class,105662,united states,tallahassee,florida,32303,Sugar,gulf,SUG-EVE-47000,everlasting gobstopper,40.0,4,32.0,8.0,13,secret factory,41.446333,-90.565487,moline,il,usa
US-2023-105732-CHO-FUD-51000,2025-09-13,2029-03-10,Standard Class,105732,united states,omaha,nebraska,68104,Chocolate,interior,CHO-FUD-51000,wonka bar fudge mallows,7.2,2,4.8,2.4,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105732-CHO-MIL-31000,2025-09-13,2029-03-10,Standard Class,105732,united states,omaha,nebraska,68104,Chocolate,interior,CHO-MIL-31000,wonka bar milk chocolate,9.75,3,6.33,3.42,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-105732-CHO-NUT-13000,2025-09-13,2029-03-10,Standard Class,105732,united states,omaha,nebraska,68104,Chocolate,interior,CHO-NUT-13000,wonka bar nutty crunch surprise,17.450000000000003,5,12.45,5.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105732-CHO-SCR-58000,2025-09-13,2029-03-10,Standard Class,105732,united states,omaha,nebraska,68104,Chocolate,interior,CHO-SCR-58000,wonka bar scrumdiddlyumptious,28.8,8,20.0,8.8,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105732-CHO-TRI-54000,2025-09-13,2029-03-10,Standard Class,105732,united states,omaha,nebraska,68104,Chocolate,interior,CHO-TRI-54000,wonka bar triple dazzle caramel,93.75,25,61.25,32.5,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-105746-CHO-FUD-51000,2025-12-30,2029-06-23,First Class,105746,united states,lancaster,pennsylvania,17602,Chocolate,atlantic,CHO-FUD-51000,wonka bar fudge mallows,3.6,1,2.4,1.2,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105753-CHO-MIL-31000,2025-10-20,2029-04-17,Standard Class,105753,united states,arlington,virginia,22204,Chocolate,gulf,CHO-MIL-31000,wonka bar milk chocolate,16.25,5,10.55,5.7,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-105760-OTH-KAZ-38000,2025-06-19,2028-12-10,First Class,105760,united states,san francisco,california,94110,Other,pacific,OTH-KAZ-38000,kazookles,6.5,2,0.5,6.0,13,the other factory,35.1175,-89.971107,memphis,tn,usa
US-2023-105781-CHO-SCR-58000,2025-02-16,2028-08-12,Standard Class,105781,united states,new york city,new york,10024,Chocolate,atlantic,CHO-SCR-58000,wonka bar scrumdiddlyumptious,10.8,3,7.5,3.3,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105816-CHO-NUT-13000,2025-12-11,2029-06-08,Standard Class,105816,united states,new york city,new york,10024,Chocolate,atlantic,CHO-NUT-13000,wonka bar nutty crunch surprise,41.879999999999995,12,29.88,12.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105830-CHO-SCR-58000,2025-12-31,2029-06-24,First Class,105830,united states,lancaster,ohio,43130,Chocolate,atlantic,CHO-SCR-58000,wonka bar scrumdiddlyumptious,14.4,4,10.0,4.4,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105900-CHO-SCR-58000,2025-09-17,2029-03-15,Standard Class,105900,united states,columbus,indiana,47201,Chocolate,interior,CHO-SCR-58000,wonka bar scrumdiddlyumptious,18.0,5,12.5,5.5,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-105963-CHO-FUD-51000,2025-11-15,2029-05-14,Standard Class,105963,united states,los angeles,california,90008,Chocolate,pacific,CHO-FUD-51000,wonka bar fudge mallows,10.8,3,7.2,3.6,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106075-CHO-NUT-13000,2025-09-18,2029-03-15,Standard Class,106075,united states,new york city,new york,10009,Chocolate,atlantic,CHO-NUT-13000,wonka bar nutty crunch surprise,3.49,1,2.49,1.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106243-CHO-MIL-31000,2025-09-30,2029-03-26,Standard Class,106243,united states,new york city,new york,10011,Chocolate,atlantic,CHO-MIL-31000,wonka bar milk chocolate,16.25,5,10.55,5.7,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-106278-CHO-FUD-51000,2025-09-02,2029-02-25,Second Class,106278,united states,des moines,washington,98198,Chocolate,pacific,CHO-FUD-51000,wonka bar fudge mallows,10.8,3,7.2,3.6,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106306-CHO-FUD-51000,2025-03-08,2028-08-28,Same Day,106306,united states,glendale,arizona,85301,Chocolate,pacific,CHO-FUD-51000,wonka bar fudge mallows,10.8,3,7.2,3.6,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106313-CHO-SCR-58000,2025-08-22,2029-02-15,Standard Class,106313,united states,seattle,washington,98105,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,10.8,3,7.5,3.3,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106341-CHO-FUD-51000,2025-10-20,2029-04-14,First Class,106341,united states,newark,ohio,43055,Chocolate,atlantic,CHO-FUD-51000,wonka bar fudge mallows,10.8,3,7.2,3.6,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106383-CHO-SCR-58000,2025-03-19,2028-09-10,Second Class,106383,united states,littleton,colorado,80122,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,3.6,1,2.5,1.1,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106397-CHO-MIL-31000,2025-07-07,2029-01-02,Standard Class,106397,united states,orem,utah,84057,Chocolate,pacific,CHO-MIL-31000,wonka bar milk chocolate,6.5,2,4.22,2.28,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-106397-CHO-SCR-58000,2025-07-07,2029-01-02,Standard Class,106397,united states,orem,utah,84057,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,7.2,2,5.0,2.2,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106460-CHO-FUD-51000,2025-02-19,2028-08-14,Second Class,106460,united states,san francisco,california,94109,Chocolate,pacific,CHO-FUD-51000,wonka bar fudge mallows,7.2,2,4.8,2.4,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106530-CHO-FUD-51000,2025-05-08,2028-10-28,Same Day,106530,united states,cleveland,ohio,44105,Chocolate,atlantic,CHO-FUD-51000,wonka bar fudge mallows,7.2,2,4.8,2.4,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106530-CHO-MIL-31000,2025-05-08,2028-10-28,Same Day,106530,united states,cleveland,ohio,44105,Chocolate,atlantic,CHO-MIL-31000,wonka bar milk chocolate,6.5,2,4.22,2.28,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-106530-CHO-SCR-58000,2025-05-08,2028-10-28,Same Day,106530,united states,cleveland,ohio,44105,Chocolate,atlantic,CHO-SCR-58000,wonka bar scrumdiddlyumptious,10.8,3,7.5,3.3,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106558-CHO-SCR-58000,2025-01-17,2028-07-13,Standard Class,106558,united states,columbus,georgia,31907,Chocolate,gulf,CHO-SCR-58000,wonka bar scrumdiddlyumptious,14.4,4,10.0,4.4,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106600-CHO-MIL-31000,2025-04-08,2028-10-01,First Class,106600,united states,columbus,georgia,31907,Chocolate,gulf,CHO-MIL-31000,wonka bar milk chocolate,16.25,5,10.55,5.7,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-106621-CHO-TRI-54000,2025-09-29,2029-03-23,Second Class,106621,united states,yuma,arizona,85364,Chocolate,pacific,CHO-TRI-54000,wonka bar triple dazzle caramel,15.0,4,9.8,5.2,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-106656-CHO-SCR-58000,2025-09-23,2029-03-18,First Class,106656,united states,san diego,california,92037,Chocolate,pacific,CHO-SCR-58000,wonka bar scrumdiddlyumptious,10.8,3,7.5,3.3,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106656-CHO-TRI-54000,2025-09-23,2029-03-18,First Class,106656,united states,san diego,california,92037,Chocolate,pacific,CHO-TRI-54000,wonka bar triple dazzle caramel,7.5,2,4.9,2.6,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-106677-CHO-NUT-13000,2025-11-05,2029-05-02,Standard Class,106677,united states,philadelphia,pennsylvania,19134,Chocolate,atlantic,CHO-NUT-13000,wonka bar nutty crunch surprise,6.98,2,4.98,2.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106894-CHO-FUD-51000,2025-02-07,2028-07-30,Same Day,106894,united states,springfield,virginia,22153,Chocolate,gulf,CHO-FUD-51000,wonka bar fudge mallows,10.8,3,7.2,3.6,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106894-CHO-SCR-58000,2025-02-07,2028-07-30,Same Day,106894,united states,springfield,virginia,22153,Chocolate,gulf,CHO-SCR-58000,wonka bar scrumdiddlyumptious,14.4,4,10.0,4.4,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106915-CHO-SCR-58000,2025-11-26,2029-05-24,Standard Class,106915,united states,el paso,texas,79907,Chocolate,interior,CHO-SCR-58000,wonka bar scrumdiddlyumptious,14.4,4,10.0,4.4,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106950-CHO-FUD-51000,2025-09-02,2029-02-26,Standard Class,106950,united states,charlotte,north carolina,28205,Chocolate,gulf,CHO-FUD-51000,wonka bar fudge mallows,14.4,4,9.6,4.8,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106950-CHO-MIL-31000,2025-09-02,2029-02-26,Standard Class,106950,united states,charlotte,north carolina,28205,Chocolate,gulf,CHO-MIL-31000,wonka bar milk chocolate,29.25,9,18.99,10.26,13,wicked choccys,32.076176,-81.088371,savannah,ga,usa
US-2023-106950-CHO-NUT-13000,2025-09-02,2029-02-26,Standard Class,106950,united states,charlotte,north carolina,28205,Chocolate,gulf,CHO-NUT-13000,wonka bar nutty crunch surprise,27.92,8,19.919999999999998,8.0,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
US-2023-106950-CHO-SCR-58000,2025-09-02,2029-02-26,Standard Class,106950,united states,charlotte,north carolina,28205,Chocolate,gulf,CHO-SCR-58000,wonka bar scrumdiddlyumptious,10.8,3,7.5,3.3,13,lots o nuts,32.881893,-111.768036,casa grande,az,usa
